j7m,n2r.b,10,n3r.b,24,(SS57) D'autre part eles sont franches nees ;,0,13845
j7n,n3r.b,25,n4r.b,18,"(SS57) Qui prendroit, biau fiz, i chaton",0,14009
j7o,n4r.b,19,n4v.c,7,"(SS57) Trop est fort mal de jalousie,",0,14167
j7p,n4v.c,8,n5v.d,5,"(SS57) Lors ressaille laerasure marks chamberiere,",0,14197
j7q,n5v.d,6,n5v.d,19,"(SS57) Mes gart que je ne soit si sote,",0,14365
j7r,n5v.d,20,n6v.c,34,"(SS57) Si gart fame que nul amant,",0,14379
j7r,n6v.c,35,n7r.a,12,(SS57) Ainssi la Vielle a sarmonné.,0,14517
j7s,n7r.a,13,n7v.c,26,"(SS57) Quant la Vielle ot tant flaboié,",0,14574
j7t,n7v.c,27,n7v.d,15,,0,14664
j8a,n7v.d,16,n8r.a,36,(SS57) La vielle atant de moi se pert ;,0,14689
j8b,n8r.a,37,n8v.c,8,"(SS57) Tantost a Bel Acueil me monstre,",0,14737
j8c,n8v.c,9,o2r.b,6,"(SS57) Mout remaint de ce que fol pense,",0,14787
j8d,o2r.b,7,o2v.c,38,"(SS57) Ors sus ! or sus ! font li baron,",0,15049
j8e,o2v.c,39,o3v.d,24,"(SS57) Or entendes, loial amant,",0,15105
j8f,o3v.d,25,o6v.c,12,(SS57) Franchisse vint premierement,0,15273
j8f.1,o3v.d,25,o4v.c,3,(SS57) Franchisse vint premierement,0,15273
j8f.2,o4v.c,4,o5r.b,10,"(SS57) Mout en ot Pitié grant despit,",0,15358
j8f.3,o5r.b,11,o5r.b,28,"(SS57) Danger crie : ""Secours, secours !""",0,15423
j8f.4,o5r.b,29,o5v.c,3,"(SS57) Atant y est venus Deliz,",0,15441
j8f.5,o5v.c,4,o5v.d,4,"(SS57) Jusques es dens l'eüst pourfendu,",0,15454
j8f.6,o5v.d,5,o5v.d,21,"(SS57) Hors saut toute plaine d'ire,",0,15482
j8f.7,o5v.d,22,o6r.a,7,(SS57) Trestout estourdi chancela ;,0,15499
j8f.8,o6r.a,8,o6v.c,12,"(SS57) Dit Seürte : ""ce que sera ?",0,15526
j8g,o6v.c,13,o6v.d,18,"(SS57) Mes ne vous en mentiré ja,",0,15597
j8h,o6v.d,19,o6v.d,36,(SS57) De l'ost se partent li message,0,15629
j8i,o6v.d,37,o7v.c,6,"(SS57) Li biaus Odomus ert ou li,",0,15647
j8j,o7v.c,7,o7v.d,11,,0,15738
j8k,o7v.d,12,o8r.b,19,(SS57) Forment a guerroier entendent :,0,15771
j8l,o8r.b,20,o8r.b,33,(SS57) Lors font en l'ost le serement ;,0,15847
j9a,o8r.b,34,o8v.c,2,(SS57) Et quant ce serement fet orent,0,15861
j9b,o8v.c,3,p1r.b,7,(SS57) Par les pieces tant les font vivre,0,15869
j9c,p1r.b,8,p1v.c,18,"(SS57) Quant autre conseil n'i puet metre,",0,15983
j9d,p1v.c,19,p2r.a,20,(SS57) Ou d'alquimie tant aprengne,0,16035
j9e,p2r.a,21,p2r.a,36,"(SS57) Nature, qui tant est soutive,",0,16119
j9f,p2r.a,37,p2v.d,13,"(SS57) Bien la vous vousisse descruire,",0,16135
j9g,p2v.d,14,p3r.a,18,"(SS57) Quant elle oï ce serement,",0,16219
j9h,p3r.a,19,p3v.c,7,"(SS57) Ma dame, du monde roÿne,",0,16265
j9i,p3v.c,8,p5v.d,31,(SS57) Et quiconques dit a sa fame,0,16317
j9j,p5v.d,32,p6r.b,38,"(SS57) Quant il ot sa volenté dite,",0,16684
j9k,p6r.b,39,p7v.c,7,"(SS57) Du ciel ne me doi je pas pleindre,",0,16771
j9l,p7v.c,8,p8r.a,11,"(SS57) Mes qui bien garder i savra,",0,16945
