J10g,124r.a,24,124r.b,27,Pour dieu seign/eu/rs que la nailliez,1,19835
J10h,124r.b,28,125r.a,4,Or vueil seign/eu/rs q/ue/ cest symon,1,19877
J10i,125r.a,5,125r.b,13,Plus dirai mais ne vo/s/ enuit,1,19971
J10j,125r.b,14,125v.c,39,G/ra/nt pechie est dome escoillier,1,20020
J10k,125v.c,40,126r.a,39,ET sicon dist engeorgiques,1,20085
J10l,126r.b,1,126v.c,7,Mais jupiter plus ne le vouloit,1,20166
J10m,126v.c,8,126v.c,30,Se le pasteur q/ui/ nest paz nices,1,20213
J10n,126v.c,31,127r.b,31,Seigneu/rs cilz aigneaux vo/s/ atent,1,20238
J10o,127r.b,32,128r.b,11,Et b/ie/n est droiz q/ue/ touz b/ie/ns puisse/n/t,1,20356
J10p,128r.b,12,128v.d,37,Quel fu le pin qui la valut,1,20494
J10q,129r.a,1,129r.b,18,Seign/eu/rs saichez c/er/tameme/n/t,1,20597
J11a,129r.b,19,129v.c,16,Quant genius ot tout leu,1,20653
J11b,129v.c,17,130r.b,2,Quant la deese entendi honte,1,20689
J11c,130r.b,3,132v.d,27,Et se nulz homs de raison,1,20781
J11d,132v.d,28,133r.b,20,Ne vo/s/ veuil or plus cy tenir,1,21185
J11e,133r.b,21,133v.d,13,Estes vous venir courtoisie,1,21247
J11f,133v.d,14,134r.b,40,Je qui len rent mercy cent mile,1,21316
J11g,134v.c,1,135r.b,21,Mais bien se gart qui vielle prie,1,21421
J11h,135r.b,22,135v.c,35,Tout mon hernoiz tel con le port,1,21553
J11i,135v.c,36,136r.a,5,Tant ay hurte que toute voye,1,21603
J11k,136r.a,6,136v.c,36,Le fait orroiz /et/ la maniere,1,21645
J11l,136v.c,37,136v.c,37,Atant fut jour et je mesueille,1,21750
